dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,event_name,base_price,surge_multiplier,final_price,zone
2025-11-25,5,2025-11-25 05:00:00,692,10.7,54.7,3.0,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,6,2025-11-25 06:00:00,554,14.5,61.1,1.8,0.81,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,7,2025-11-25 07:00:00,891,17.5,60.5,13.6,0.86,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-25,8,2025-11-25 08:00:00,947,17.1,54.9,6.9,0.85,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-25,9,2025-11-25 09:00:00,915,12.7,61.8,2.7,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-25,10,2025-11-25 10:00:00,734,16.3,55.5,10.6,0.82,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,11,2025-11-25 11:00:00,642,13.7,57.5,3.5,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,12,2025-11-25 12:00:00,628,13.6,62.1,0.5,0.79,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,13,2025-11-25 13:00:00,574,14.5,67.6,9.4,0.76,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,14,2025-11-25 14:00:00,227,15.9,58.0,8.8,0.74,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,15,2025-11-25 15:00:00,632,11.5,63.1,2.6,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,16,2025-11-25 16:00:00,689,18.1,56.1,10.9,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,17,2025-11-25 17:00:00,830,15.0,52.0,11.1,0.81,Clear,1,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-25,18,2025-11-25 18:00:00,901,15.9,71.8,2.4,0.86,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-25,19,2025-11-25 19:00:00,810,18.8,64.8,4.8,0.85,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,20,2025-11-25 20:00:00,599,15.6,60.5,0.4,0.82,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,21,2025-11-25 21:00:00,686,15.6,54.7,17.5,0.74,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-25,22,2025-11-25 22:00:00,413,16.6,59.2,0.2,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-25,23,2025-11-25 23:00:00,387,14.7,61.7,5.3,0.78,Light Rain,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,0,2025-11-26 00:00:00,521,12.2,60.7,1.0,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,1,2025-11-26 01:00:00,394,17.1,61.0,5.4,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,2,2025-11-26 02:00:00,495,14.1,63.8,12.5,0.77,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,3,2025-11-26 03:00:00,366,15.6,51.9,6.1,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,4,2025-11-26 04:00:00,566,13.1,60.1,2.7,0.79,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,5,2025-11-26 05:00:00,657,16.9,64.1,7.0,0.81,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,6,2025-11-26 06:00:00,765,15.2,55.8,1.7,0.83,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,7,2025-11-26 07:00:00,859,18.0,62.6,6.3,0.84,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-26,8,2025-11-26 08:00:00,952,15.8,61.6,0.2,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-26,9,2025-11-26 09:00:00,983,19.8,62.3,13.1,0.87,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-26,10,2025-11-26 10:00:00,562,15.4,63.0,5.6,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,11,2025-11-26 11:00:00,727,13.3,68.9,2.8,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,12,2025-11-26 12:00:00,607,13.5,57.5,6.1,0.71,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,13,2025-11-26 13:00:00,420,12.0,56.9,9.8,0.7,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,14,2025-11-26 14:00:00,560,16.0,52.1,4.3,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,15,2025-11-26 15:00:00,658,17.9,49.6,4.3,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,16,2025-11-26 16:00:00,272,14.6,58.8,13.5,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,17,2025-11-26 17:00:00,827,17.6,54.5,6.0,0.84,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-26,18,2025-11-26 18:00:00,356,14.3,64.4,1.1,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,19,2025-11-26 19:00:00,778,13.7,56.8,17.2,0.79,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,20,2025-11-26 20:00:00,730,12.8,63.9,9.2,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,21,2025-11-26 21:00:00,675,13.5,64.8,6.2,0.72,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-26,22,2025-11-26 22:00:00,528,17.2,67.4,9.4,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-26,23,2025-11-26 23:00:00,570,15.7,58.3,2.8,0.75,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,0,2025-11-27 00:00:00,566,17.4,51.4,1.8,0.74,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,1,2025-11-27 01:00:00,370,12.0,57.4,1.0,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,2,2025-11-27 02:00:00,218,12.9,54.0,16.6,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,3,2025-11-27 03:00:00,490,16.2,54.9,8.1,0.71,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,4,2025-11-27 04:00:00,404,15.4,55.9,8.1,0.7,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,5,2025-11-27 05:00:00,635,17.4,66.6,11.9,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,6,2025-11-27 06:00:00,792,16.0,62.0,4.9,0.85,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,7,2025-11-27 07:00:00,987,16.9,55.4,1.2,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-27,8,2025-11-27 08:00:00,371,14.0,65.0,1.8,0.81,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,9,2025-11-27 09:00:00,655,14.7,64.3,21.2,0.82,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,10,2025-11-27 10:00:00,728,11.7,61.1,7.6,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,11,2025-11-27 11:00:00,584,18.6,60.2,1.9,0.73,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,12,2025-11-27 12:00:00,557,15.6,63.4,6.7,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,13,2025-11-27 13:00:00,582,17.3,49.7,4.2,0.72,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,14,2025-11-27 14:00:00,576,18.8,53.3,15.5,0.71,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,15,2025-11-27 15:00:00,630,14.9,63.8,7.0,0.73,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,16,2025-11-27 16:00:00,733,13.2,53.3,4.8,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,17,2025-11-27 17:00:00,826,11.4,56.5,8.7,0.85,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-27,18,2025-11-27 18:00:00,821,15.7,66.3,20.3,0.86,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-27,19,2025-11-27 19:00:00,843,15.7,57.3,10.8,0.76,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-27,20,2025-11-27 20:00:00,691,13.5,58.0,3.3,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-27,21,2025-11-27 21:00:00,383,17.9,57.2,2.6,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,22,2025-11-27 22:00:00,402,15.7,64.2,6.6,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-27,23,2025-11-27 23:00:00,544,14.9,65.7,0.5,0.74,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,0,2025-11-28 00:00:00,556,14.2,56.2,11.1,0.69,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,1,2025-11-28 01:00:00,499,14.9,59.8,7.6,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,2,2025-11-28 02:00:00,518,18.3,60.9,5.8,0.7,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,3,2025-11-28 03:00:00,487,13.8,56.9,19.5,0.76,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,4,2025-11-28 04:00:00,594,13.6,54.4,3.4,0.75,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,5,2025-11-28 05:00:00,456,10.9,59.5,7.4,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,6,2025-11-28 06:00:00,752,17.8,50.0,3.4,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,7,2025-11-28 07:00:00,357,16.2,58.2,0.6,0.8,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,8,2025-11-28 08:00:00,689,12.9,54.8,3.6,0.85,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,9,2025-11-28 09:00:00,642,14.6,56.5,2.9,0.8,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,10,2025-11-28 10:00:00,739,16.7,59.7,3.2,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,11,2025-11-28 11:00:00,553,16.0,58.7,5.0,0.77,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,12,2025-11-28 12:00:00,564,16.3,55.8,11.1,0.78,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,13,2025-11-28 13:00:00,576,14.3,58.2,0.4,0.74,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,14,2025-11-28 14:00:00,610,14.6,57.0,7.8,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,15,2025-11-28 15:00:00,676,16.0,58.0,0.9,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,16,2025-11-28 16:00:00,738,13.8,69.3,3.5,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,17,2025-11-28 17:00:00,800,17.0,67.1,7.5,0.84,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,18,2025-11-28 18:00:00,603,14.7,57.7,6.3,0.82,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,19,2025-11-28 19:00:00,331,17.2,62.9,3.1,0.8,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,20,2025-11-28 20:00:00,293,17.5,59.2,15.1,0.82,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,21,2025-11-28 21:00:00,647,14.4,62.7,16.0,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-28,22,2025-11-28 22:00:00,562,12.8,63.1,1.3,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-28,23,2025-11-28 23:00:00,551,16.5,63.3,14.5,0.69,Clear,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,0,2025-11-29 00:00:00,644,13.9,60.7,0.8,0.72,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,1,2025-11-29 01:00:00,522,16.9,61.1,1.6,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,2,2025-11-29 02:00:00,447,17.9,60.5,11.8,0.71,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,3,2025-11-29 03:00:00,558,13.7,65.1,10.8,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,4,2025-11-29 04:00:00,644,14.9,52.7,4.3,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,5,2025-11-29 05:00:00,740,13.9,57.6,2.8,0.72,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,6,2025-11-29 06:00:00,581,13.5,56.0,0.7,0.82,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,7,2025-11-29 07:00:00,995,15.4,60.7,5.2,0.79,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,8,2025-11-29 08:00:00,996,14.4,59.1,12.7,0.8,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,9,2025-11-29 09:00:00,992,16.9,60.1,1.1,0.82,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,10,2025-11-29 10:00:00,815,17.1,63.5,15.5,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,11,2025-11-29 11:00:00,729,15.8,61.0,14.9,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,12,2025-11-29 12:00:00,629,17.8,59.4,3.4,0.79,Cloudy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,13,2025-11-29 13:00:00,641,14.8,57.0,0.9,0.78,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,14,2025-11-29 14:00:00,646,15.9,58.8,10.3,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,15,2025-11-29 15:00:00,656,16.3,55.0,0.0,0.8,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,16,2025-11-29 16:00:00,566,18.0,63.2,16.3,0.77,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,17,2025-11-29 17:00:00,878,15.5,63.5,7.7,0.79,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,18,2025-11-29 18:00:00,628,12.3,62.4,7.3,0.8,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,19,2025-11-29 19:00:00,860,18.6,54.5,12.4,0.8,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-29,20,2025-11-29 20:00:00,776,14.0,56.9,12.8,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,21,2025-11-29 21:00:00,670,13.9,55.6,6.8,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-29,22,2025-11-29 22:00:00,610,15.5,57.3,1.6,0.75,Clear,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-29,23,2025-11-29 23:00:00,433,16.2,69.1,1.7,0.76,Light Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,0,2025-11-30 00:00:00,597,15.7,58.4,11.7,0.72,Clear,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,1,2025-11-30 01:00:00,499,15.5,64.1,11.6,0.69,Foggy,1,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,2,2025-11-30 02:00:00,489,15.1,53.2,11.1,0.78,Foggy,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,3,2025-11-30 03:00:00,641,14.0,57.4,17.5,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,4,2025-11-30 04:00:00,668,16.4,57.0,0.7,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,5,2025-11-30 05:00:00,760,16.4,55.2,7.9,0.75,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,6,2025-11-30 06:00:00,906,17.7,59.3,8.8,0.84,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,7,2025-11-30 07:00:00,741,17.0,54.2,16.3,0.81,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,8,2025-11-30 08:00:00,1070,15.2,57.4,2.4,0.89,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2025-11-30,9,2025-11-30 09:00:00,981,13.5,65.6,11.2,0.87,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,10,2025-11-30 10:00:00,847,11.1,57.8,6.2,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,11,2025-11-30 11:00:00,765,15.0,59.4,2.0,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,12,2025-11-30 12:00:00,676,16.5,63.9,4.2,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,13,2025-11-30 13:00:00,605,20.4,61.2,2.4,0.7,Clear,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,14,2025-11-30 14:00:00,636,15.4,59.7,5.3,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,15,2025-11-30 15:00:00,708,11.5,61.9,1.0,0.76,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,16,2025-11-30 16:00:00,328,18.2,68.5,1.0,0.81,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-11-30,17,2025-11-30 17:00:00,892,14.3,59.9,0.6,0.78,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,18,2025-11-30 18:00:00,900,15.6,59.4,1.3,0.78,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,19,2025-11-30 19:00:00,904,14.5,56.9,5.8,0.83,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,20,2025-11-30 20:00:00,812,16.4,54.8,8.5,0.83,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2025-11-30,21,2025-11-30 21:00:00,690,15.9,60.4,2.4,0.73,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,22,2025-11-30 22:00:00,646,10.4,54.8,4.5,0.74,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2025-11-30,23,2025-11-30 23:00:00,626,12.2,62.4,4.0,0.74,Clear,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,0,2025-12-01 00:00:00,502,16.1,46.7,9.5,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,1,2025-12-01 01:00:00,340,16.2,52.5,11.6,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,2,2025-12-01 02:00:00,504,17.2,55.5,3.5,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,3,2025-12-01 03:00:00,393,15.2,56.3,10.8,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,4,2025-12-01 04:00:00,243,18.5,50.3,2.8,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,5,2025-12-01 05:00:00,258,18.9,37.7,6.8,0.81,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,6,2025-12-01 06:00:00,323,17.0,52.5,6.3,0.83,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,7,2025-12-01 07:00:00,931,19.7,46.1,3.7,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-01,8,2025-12-01 08:00:00,926,15.9,59.6,8.2,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-01,9,2025-12-01 09:00:00,363,20.6,44.5,4.8,0.87,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,10,2025-12-01 10:00:00,681,20.2,52.1,7.9,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-01,11,2025-12-01 11:00:00,248,14.4,52.2,0.7,0.8,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,12,2025-12-01 12:00:00,590,15.6,47.4,1.0,0.78,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,13,2025-12-01 13:00:00,215,19.2,55.2,3.0,0.71,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,14,2025-12-01 14:00:00,217,15.6,49.8,6.0,0.71,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,15,2025-12-01 15:00:00,516,16.8,51.7,11.5,0.75,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,16,2025-12-01 16:00:00,720,14.7,51.8,0.2,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-01,17,2025-12-01 17:00:00,587,19.1,51.0,11.7,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,18,2025-12-01 18:00:00,795,17.9,43.0,11.0,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-01,19,2025-12-01 19:00:00,615,22.7,47.6,0.8,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,20,2025-12-01 20:00:00,502,19.6,43.4,8.6,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,21,2025-12-01 21:00:00,247,15.8,50.8,2.2,0.74,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,22,2025-12-01 22:00:00,384,15.5,47.6,3.5,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-01,23,2025-12-01 23:00:00,503,13.7,50.2,3.8,0.78,Clear,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,0,2025-12-02 00:00:00,534,19.8,53.8,1.0,0.76,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,1,2025-12-02 01:00:00,415,18.8,54.2,7.2,0.69,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,2,2025-12-02 02:00:00,228,17.5,45.5,9.3,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,3,2025-12-02 03:00:00,440,19.0,45.5,1.9,0.74,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,4,2025-12-02 04:00:00,526,18.5,55.9,4.2,0.7,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,5,2025-12-02 05:00:00,262,17.0,55.3,12.4,0.77,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,6,2025-12-02 06:00:00,765,15.8,43.0,1.3,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-02,7,2025-12-02 07:00:00,892,18.8,44.3,0.1,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-02,8,2025-12-02 08:00:00,1012,16.6,51.9,7.0,0.84,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-02,9,2025-12-02 09:00:00,893,17.0,52.2,6.0,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-02,10,2025-12-02 10:00:00,737,15.8,56.9,3.4,0.85,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-02,11,2025-12-02 11:00:00,629,13.1,54.1,3.2,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,12,2025-12-02 12:00:00,600,17.7,48.8,1.5,0.77,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,13,2025-12-02 13:00:00,564,18.9,57.2,4.3,0.71,Clear,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,14,2025-12-02 14:00:00,568,18.4,47.8,8.4,0.73,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,15,2025-12-02 15:00:00,457,15.4,48.1,0.1,0.72,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,16,2025-12-02 16:00:00,706,17.7,54.1,8.7,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2025-12-02,17,2025-12-02 17:00:00,578,17.7,46.3,2.7,0.82,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,18,2025-12-02 18:00:00,880,16.2,50.0,4.0,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2025-12-02,19,2025-12-02 19:00:00,574,20.6,53.1,6.2,0.85,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,20,2025-12-02 20:00:00,511,16.6,47.9,26.3,0.82,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,21,2025-12-02 21:00:00,581,19.0,50.6,2.0,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,22,2025-12-02 22:00:00,550,16.6,41.9,3.9,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-02,23,2025-12-02 23:00:00,495,17.9,49.5,2.7,0.72,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-03,0,2025-12-03 00:00:00,514,18.6,43.7,4.5,0.74,Clear,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2025-12-03,1,2025-12-03 01:00:00,372,16.7,41.2,5.2,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
